--- 2025-10-17_07-00-03 ---
sfang6 8.63958GB
root 0.707451GB
gdm 0.184803GB
pcp 0.035778GB
kbae2 0.0346565GB
polkitd 0.0298843GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

