--- 2026-03-28_21-00-01 ---
jkim234 4.51615GB
kbae2 4.15735GB
root 0.941792GB
gdm 0.525314GB
pcp 0.0770874GB
polkitd 0.0391655GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

