--- 2026-07-19_07-00-01 ---
kbae2 36.8742GB
dnsmasq 9.53674e-05GB
libstor+ 1.14441e-05GB
root 0.429485GB
gdm 0.216335GB
pcp 0.0336418GB
iansari2 0.0103607GB
polkitd 0.0103416GB
jhwang24 0.0102692GB
sfang6 0.00989532GB
jkim234 0.00440216GB
dbus 0.00403595GB
colord 0.0027771GB
chrony 0.000831604GB
rtkit 0.000621796GB
avahi 0.000480652GB
daemon 0.000305176GB
rpc 0GB

