--- 2025-10-08_22-00-01 ---
jkim234 37.8563GB
kbae2 0.807888GB
root 0.572788GB
gdm 0.17551GB
pcp 0.0622139GB
sfang6 0.0242538GB
polkitd 0.0174446GB
dbus 0.0048027GB
avahi 0.00370026GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

