--- 2025-10-09_17-00-07 ---
jkim234 35.5118GB
kbae2 0.769466GB
root 0.634808GB
sfang6 0.248219GB
gdm 0.182667GB
pcp 0.0589523GB
polkitd 0.0185852GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

