--- 2026-01-23_08-00-02 ---
jkim234 9.21677GB
root 1.14749GB
gdm 0.608864GB
pcp 0.0482635GB
polkitd 0.0393829GB
kbae2 0.0351524GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

