--- 2025-10-25_09-00-02 ---
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.364117GB
gdm 0.126072GB
kbae2 0.0348015GB
pcp 0.031414GB
polkitd 0.0189514GB
jhwang24 0.00722122GB
gsgatlin 0.00654221GB
dbus 0.00357056GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.000606537GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

