--- 2025-10-09_00-00-01 ---
jkim234 38.1513GB
kbae2 14.6204GB
root 0.596195GB
gdm 0.175705GB
pcp 0.0657196GB
sfang6 0.0242538GB
polkitd 0.0174789GB
dbus 0.0048027GB
avahi 0.00370026GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

