--- 2025-11-14_05-00-01 ---
jkim234 7.22371GB
jhwang24 6.19742GB
kbae2 5.55661GB
iansari2 3.62806GB
root 0.776508GB
gdm 0.137875GB
pcp 0.0331612GB
polkitd 0.0249863GB
dbus 0.00386047GB
colord 0.00189209GB
avahi 0.00175476GB
chrony 0.00175095GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

