--- 2025-10-03_01-00-02 ---
sfang6 10.7446GB
kbae2 1.28888GB
root 0.65427GB
gdm 0.186142GB
jhwang24 0.03825GB
pcp 0.0225487GB
polkitd 0.0209045GB
dbus 0.00504303GB
avahi 0.00378036GB
colord 0.00362396GB
chrony 0.00279236GB
daemon 0.00257111GB
rtkit 0.00237656GB
rpc 0.00217819GB
dnsmasq 0.00178909GB
libstor+ 0.00166321GB

