--- 2026-04-21_05-00-07 ---
jkim234 4.12187GB
root 1.03752GB
gdm 0.432068GB
pcp 0.04282GB
polkitd 0.0401955GB
kbae2 0.0362549GB
colord 0.0111847GB
dbus 0.00740814GB
daemon 0.00615692GB
avahi 0.00539017GB
rpc 0.00515747GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00177765GB

