--- 2026-07-27_03-00-01 ---
kbae2 43.7897GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
sfang6 4.29622GB
libstor+ 1.14441e-05GB
root 0.33746GB
gdm 0.115299GB
pcp 0.110531GB
jhwang24 0.0238228GB
iansari2 0.010952GB
polkitd 0.00693893GB
dbus 0.00306702GB
colord 0.000751495GB
avahi 0.000549316GB
chrony 0.000526428GB
daemon 0.000209808GB
rpc 0GB

