--- 2025-10-27_11-00-02 ---
sfang6 6.08741GB
libstor+ 4.95911e-05GB
jkim234 4.4715GB
dnsmasq 1.52588e-05GB
root 0.415199GB
gdm 0.114315GB
pcp 0.0358353GB
kbae2 0.0343246GB
polkitd 0.0257835GB
gsgatlin 0.00419235GB
dbus 0.00312805GB
avahi 0.000404358GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

