--- 2025-10-27_22-00-01 ---
libstor+ 4.95911e-05GB
iansari2 4.71479GB
dnsmasq 1.52588e-05GB
root 0.626488GB
gdm 0.115154GB
pcp 0.05616GB
sfang6 0.037262GB
kbae2 0.0345421GB
polkitd 0.0266418GB
gsgatlin 0.016304GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

