--- 2026-04-21_03-00-02 ---
jkim234 7.05107GB
root 1.02589GB
gdm 0.431992GB
polkitd 0.0401039GB
pcp 0.0392151GB
kbae2 0.036335GB
colord 0.0111847GB
dbus 0.00740814GB
daemon 0.00615692GB
avahi 0.00539017GB
rpc 0.00515747GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00177765GB

