--- 2026-08-28_17-00-02 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.19596GB
jhwang24 0.638222GB
root 0.557556GB
gdm 0.142349GB
pcp 0.0510216GB
kbae2 0.0378838GB
iansari2 0.0276031GB
polkitd 0.0195732GB
tgu4 0.0169334GB
sfang6 0.015583GB
dbus 0.00391006GB
chrony 0.00255966GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

