--- 2025-11-14_17-00-03 ---
jkim234 6.30949GB
jhwang24 5.23807GB
iansari2 2.85978GB
root 0.730396GB
gdm 0.135426GB
kbae2 0.10725GB
pcp 0.0592575GB
polkitd 0.0246162GB
dbus 0.00466919GB
colord 0.00189209GB
avahi 0.00174332GB
chrony 0.00162125GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

