--- 2026-03-28_19-00-01 ---
jkim234 4.52227GB
kbae2 2.05692GB
root 0.941517GB
gdm 0.525311GB
pcp 0.0727272GB
polkitd 0.0391655GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

