--- 2026-07-14_07-00-01 ---
sfang6 28.1276GB
kbae2 21.2464GB
libstor+ 9.15527e-05GB
root 0.559052GB
jkim234 0.376419GB
gdm 0.138924GB
pcp 0.0335121GB
polkitd 0.0103149GB
iansari2 0.00995636GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

