--- 2026-07-10_13-00-01 ---
kbae2 39.9433GB
libstor+ 9.15527e-05GB
sfang6 5.42774GB
jkim234 0.972351GB
root 0.562962GB
gdm 0.141132GB
pcp 0.0472984GB
iansari2 0.00907135GB
polkitd 0.00889206GB
dbus 0.00349808GB
avahi 0.00134659GB
chrony 0.00122452GB
daemon 0.000835419GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

