--- 2026-01-20_20-00-02 ---
jkim234 4.84195GB
root 1.12278GB
gdm 0.608704GB
pcp 0.070858GB
polkitd 0.0367584GB
kbae2 0.035099GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

