--- 2025-11-06_17-00-01 ---
sfang6 13.5188GB
jkim234 7.15923GB
kbae2 2.36394GB
iansari2 2.06583GB
root 0.862469GB
gdm 0.457561GB
pcp 0.069416GB
polkitd 0.0247307GB
colord 0.010231GB
dbus 0.00673294GB
daemon 0.00577545GB
rpc 0.00522614GB
avahi 0.00454712GB
chrony 0.00381088GB
rtkit 0.00338364GB
dnsmasq 0.00233841GB
libstor+ 0.0018692GB

