--- 2026-07-14_17-00-01 ---
kbae2 22.0582GB
sfang6 18.5773GB
libstor+ 9.15527e-05GB
root 0.56636GB
gdm 0.134678GB
pcp 0.053463GB
polkitd 0.0104828GB
iansari2 0.0102386GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

