--- 2025-10-16_20-00-01 ---
sfang6 7.70974GB
root 0.741062GB
gdm 0.184792GB
pcp 0.0807037GB
kbae2 0.0348663GB
polkitd 0.0293541GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

