--- 2026-01-21_03-00-03 ---
jkim234 2.33722GB
root 1.13007GB
gdm 0.608707GB
pcp 0.0394936GB
polkitd 0.0370712GB
kbae2 0.0348358GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

