--- 2025-12-04_15-00-01 ---
sfang6 31.2251GB
jkim234 3.04336GB
root 1.00928GB
gdm 0.525684GB
kbae2 0.0996132GB
pcp 0.0597153GB
polkitd 0.0384827GB
skanumu2 0.0296822GB
colord 0.0104256GB
dbus 0.00704575GB
daemon 0.00587463GB
avahi 0.00504684GB
rpc 0.00458145GB
chrony 0.0042305GB
rtkit 0.00315475GB
dnsmasq 0.00257874GB
libstor+ 0.00188446GB

