--- 2025-11-13_07-00-03 ---
jkim234 5.96028GB
iansari2 4.09996GB
root 0.568275GB
gdm 0.139519GB
pcp 0.037178GB
kbae2 0.0349159GB
polkitd 0.0273018GB
jhwang24 0.0114517GB
dbus 0.00386047GB
colord 0.00189209GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

