--- 2026-07-01_01-00-02 ---
sfang6 37.5774GB
libstor+ 9.15527e-05GB
jkim234 0.575287GB
root 0.517666GB
gdm 0.124462GB
kbae2 0.0376091GB
jhwang24 0.027607GB
pcp 0.019104GB
iansari2 0.0149345GB
polkitd 0.0147133GB
dbus 0.00391769GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

