--- 2025-10-02_18-00-01 ---
sfang6 8.30219GB
kbae2 1.29546GB
root 0.579315GB
gdm 0.18644GB
pcp 0.0544014GB
polkitd 0.0200462GB
dbus 0.00505066GB
avahi 0.00378036GB
colord 0.00362396GB
chrony 0.00279236GB
daemon 0.00257111GB
rtkit 0.00237274GB
rpc 0.00217819GB
dnsmasq 0.00178909GB
libstor+ 0.00166321GB

