--- 2026-02-06_18-00-02 ---
sfang6 7.38394GB
root 0.71714GB
gdm 0.263424GB
pcp 0.0565605GB
kbae2 0.0346069GB
polkitd 0.0240822GB
dbus 0.00632477GB
colord 0.00494766GB
chrony 0.00449753GB
daemon 0.00435638GB
avahi 0.00423431GB
rpc 0.0038414GB
rtkit 0.00321198GB
dnsmasq 0.00199509GB
libstor+ 0.0017395GB

