--- 2026-03-29_02-00-02 ---
jkim234 4.51722GB
kbae2 2.06888GB
root 0.945324GB
gdm 0.525314GB
polkitd 0.0391655GB
pcp 0.0379791GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

