--- 2026-03-12_22-00-01 ---
sfang6 37.975GB
root 1.05589GB
gdm 0.706631GB
pcp 0.075058GB
jhwang24 0.0384102GB
polkitd 0.038166GB
kbae2 0.0349731GB
colord 0.0129738GB
dbus 0.0080986GB
daemon 0.00696182GB
avahi 0.0057106GB
rpc 0.00531769GB
chrony 0.00439072GB
rtkit 0.003479GB
dnsmasq 0.00270081GB
libstor+ 0.0017662GB

