--- 2025-10-28_02-00-05 ---
libstor+ 4.95911e-05GB
iansari2 4.71564GB
dnsmasq 1.52588e-05GB
root 0.627934GB
gdm 0.115211GB
sfang6 0.037262GB
kbae2 0.0343018GB
polkitd 0.0271301GB
pcp 0.0202332GB
gsgatlin 0.016304GB
dbus 0.00319672GB
avahi 0.00133896GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

