--- 2026-03-19_17-00-02 ---
sfang6 18.7089GB
jkim234 1.84776GB
root 0.836456GB
gdm 0.537479GB
kbae2 0.106812GB
pcp 0.0654793GB
polkitd 0.029789GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520706GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

