--- 2025-11-14_01-00-01 ---
jkim234 7.35712GB
kbae2 5.50727GB
jhwang24 4.37313GB
iansari2 3.79427GB
root 0.767902GB
gdm 0.138931GB
polkitd 0.02565GB
pcp 0.0239868GB
dbus 0.00386047GB
colord 0.00189209GB
avahi 0.00175476GB
chrony 0.00175095GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

