--- 2026-05-08_05-00-02 ---
jkim234 53.478GB
jhwang24 18.3111GB
sfang6 9.98104GB
root 0.989613GB
gdm 0.307465GB
pcp 0.0380554GB
kbae2 0.0361671GB
polkitd 0.028286GB
colord 0.00767517GB
dbus 0.00567627GB
daemon 0.00409317GB
avahi 0.00402451GB
rpc 0.00343704GB
chrony 0.00326538GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

