--- 2026-07-21_11-00-01 ---
kbae2 29.9672GB
sfang6 9.89384GB
jhwang24 6.82482GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.340931GB
pcp 0.156425GB
gdm 0.142426GB
iansari2 0.00964737GB
polkitd 0.00675201GB
dbus 0.00331116GB
colord 0.00139999GB
chrony 0.000904083GB
avahi 0.000808716GB
daemon 0.000305176GB
rpc 0GB
dnsmasq 0GB

