--- 2025-10-03_16-00-02 ---
sfang6 68.9913GB
kbae2 0.918503GB
root 0.514843GB
gdm 0.17812GB
pcp 0.0484161GB
jhwang24 0.0312996GB
polkitd 0.0162201GB
dbus 0.00468445GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

