--- 2025-10-09_01-00-05 ---
jkim234 38.3232GB
kbae2 11.9905GB
root 0.604099GB
gdm 0.180794GB
pcp 0.025898GB
sfang6 0.025547GB
polkitd 0.0174789GB
dbus 0.0048027GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

