--- 2026-02-10_00-00-01 ---
sfang6 18.2923GB
root 0.850121GB
gdm 0.259869GB
pcp 0.0840416GB
kbae2 0.0344734GB
polkitd 0.0271339GB
dbus 0.00622559GB
colord 0.00486755GB
chrony 0.00442505GB
daemon 0.00435638GB
avahi 0.00423431GB
rpc 0.0038414GB
rtkit 0.00321198GB
dnsmasq 0.00197983GB
libstor+ 0.0017395GB

