--- 2026-01-19_11-00-01 ---
sfang6 3.95678GB
jkim234 3.11732GB
root 1.11575GB
gdm 0.690536GB
pcp 0.0561943GB
polkitd 0.0435982GB
kbae2 0.0354614GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

