--- 2026-07-17_12-00-01 ---
kbae2 37.6028GB
sfang6 11.7309GB
libstor+ 8.39233e-05GB
jhwang24 5.9404GB
root 0.353779GB
jkim234 0.162304GB
pcp 0.113678GB
gdm 0.107567GB
polkitd 0.00513458GB
iansari2 0.00470352GB
dbus 0.00281143GB
chrony 0.0012207GB
avahi 0.00107574GB
daemon 0.000679016GB
rtkit 0.000465393GB
dnsmasq 0.000286102GB
rpc 0.000267029GB
colord 0.000148773GB

