--- 2026-09-03_20-00-01 ---
libstor+ 7.62939e-06GB
kbae2 4.59952GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.45638GB
root 0.639469GB
jhwang24 0.629898GB
gdm 0.139591GB
pcp 0.0642853GB
polkitd 0.0308647GB
iansari2 0.0233116GB
tgu4 0.0153236GB
sfang6 0.0133057GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

