--- 2026-01-15_18-00-03 ---
jkim234 2.20487GB
root 1.09126GB
gdm 0.689659GB
pcp 0.0662804GB
asaito2 0.0495682GB
polkitd 0.0391846GB
kbae2 0.0351639GB
colord 0.014801GB
dbus 0.00734711GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.00330353GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

