--- 2025-10-17_12-00-02 ---
sfang6 17.1183GB
root 0.709595GB
gdm 0.184181GB
pcp 0.0451469GB
kbae2 0.0345078GB
polkitd 0.0303764GB
dbus 0.00483322GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

