--- 2026-03-29_10-00-01 ---
jkim234 4.51741GB
kbae2 2.06981GB
root 0.947189GB
gdm 0.525326GB
pcp 0.0545006GB
polkitd 0.0391655GB
colord 0.0118904GB
dbus 0.00755692GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00503159GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

