--- 2025-11-14_14-00-01 ---
jkim234 6.7728GB
jhwang24 5.07404GB
iansari2 2.8655GB
root 0.739182GB
gdm 0.135406GB
kbae2 0.102806GB
pcp 0.0536804GB
polkitd 0.0246239GB
dbus 0.00410843GB
colord 0.00189209GB
avahi 0.00174332GB
chrony 0.00165939GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

