--- 2025-11-14_16-00-01 ---
jkim234 6.76165GB
jhwang24 5.09418GB
iansari2 2.86563GB
root 0.738377GB
gdm 0.135456GB
kbae2 0.107258GB
pcp 0.0568619GB
polkitd 0.0246887GB
dbus 0.00466919GB
colord 0.00189209GB
avahi 0.00174332GB
chrony 0.00162506GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

