--- 2026-01-23_05-00-08 ---
jkim234 9.21609GB
root 1.14706GB
gdm 0.60886GB
pcp 0.0429077GB
polkitd 0.0392227GB
kbae2 0.0355644GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

