--- 2026-03-21_04-00-02 ---
jkim234 1.98894GB
root 0.843204GB
gdm 0.537724GB
kbae2 0.104656GB
pcp 0.0406685GB
polkitd 0.0322571GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

