--- 2026-05-07_22-00-01 ---
jkim234 47.7907GB
sfang6 10.4404GB
root 0.96809GB
gdm 0.309101GB
pcp 0.108196GB
jhwang24 0.0566902GB
kbae2 0.0364227GB
polkitd 0.0285683GB
colord 0.00774765GB
dbus 0.00571823GB
daemon 0.00409317GB
avahi 0.00404358GB
rpc 0.00343704GB
chrony 0.00328827GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

