--- 2025-10-24_16-00-06 ---
sfang6 80.1932GB
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.296638GB
gdm 0.120754GB
pcp 0.0320892GB
kbae2 0.031765GB
polkitd 0.00979996GB
jhwang24 0.0068512GB
gsgatlin 0.00613022GB
dbus 0.00320053GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.00019455GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

