--- 2025-11-06_11-00-01 ---
jkim234 12.1648GB
kbae2 5.99398GB
sfang6 5.03178GB
iansari2 2.92051GB
root 1.06565GB
gdm 0.680855GB
pcp 0.0622597GB
polkitd 0.0322609GB
colord 0.0127945GB
dbus 0.00751877GB
daemon 0.00686264GB
rpc 0.00537109GB
avahi 0.00494385GB
chrony 0.0043869GB
rtkit 0.00341797GB
dnsmasq 0.00258255GB
libstor+ 0.0018692GB

