--- 2026-03-20_22-00-02 ---
jkim234 1.98951GB
root 0.841866GB
gdm 0.537735GB
kbae2 0.104191GB
pcp 0.0735855GB
polkitd 0.0322571GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520325GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

