--- 2026-02-13_19-00-01 ---
kbae2 36.0925GB
sfang6 10.7941GB
root 0.82988GB
gdm 0.245148GB
pcp 0.0615273GB
polkitd 0.021244GB
dbus 0.00605774GB
colord 0.00442123GB
avahi 0.00418091GB
chrony 0.00416565GB
daemon 0.00414276GB
rpc 0.00370789GB
rtkit 0.00315094GB
dnsmasq 0.00192642GB
libstor+ 0.00171661GB

